x0;y;y_hat;right
[-794.5101,179.50658,-102.784225,-855.81854,400.31815,-481.16068,819.0662,-594.0716,-628.4024,30.472654,16.962257,497.12155,-231.02522,-173.834,-105.874054,947.1011,408.74097,-878.49445,141.92712,132.09628,94.148796,-744.0521,31.26661,-312.5752,-998.4036,-252.9928,-303.75137,-631.2167,894.2126,371.07846,-596.8776,-343.12128,340.39612,-554.9699,-130.26016,-12.457197,-156.62486,976.83997,585.542,389.8606,-671.1309,160.18925,779.3512,-472.26413,791.4519,807.0697,-807.9869,-334.29428,66.23002,-255.90076];-51.2781;-51.278107;False
[393.9638,495.34583,111.33694,-267.52753,400.37054,-193.59685,-742.1791,-406.39056,219.90579,195.79453,-728.1569,387.74176,-265.17834,-640.62683,-838.32416,-909.54596,-830.2713,-281.85638,147.42578];-197.46152;-197.46153;False
[-787.63055,926.2346,714.2338,-594.602,-132.48047,-721.1391,946.21954,-818.281,-868.5348,892.56616,-12.298874,570.5682,-534.6427,-206.31384,151.6249,-517.47144,910.569,-906.85114,451.09457,-772.1394,-902.44055];-105.31976;-105.31978;False
[-786.6718,723.96173,-946.81335,-840.75354,532.7131,426.6042,87.630066,-577.07837,327.86047,322.8087,434.11792,-652.4409,261.87814,392.08212,-873.8448,683.38226,-150.66153,-815.0568,830.6866,402.66312,438.7432,-533.2524,17.024523,-731.6087,90.14714,-540.3707,104.70701,-749.88727,160.50148,-842.2845,888.19745,724.01117];-37.218887;-37.21888;False
[171.61595,-715.8036,891.6821,-614.2264,-58.00469,126.38992,346.33804,244.99265,-858.98846,-602.556,-467.64767,871.8754,-657.22284,-831.03314,-79.761024,-488.6792,522.5641,-152.21324,-818.4143,453.11407,-444.18787,909.813,804.3317,-377.02917,224.77724,-508.35062,616.7169,-219.73517,-962.67755,344.17047,943.3494,-684.09204,-546.62744,208.91324,-435.88928,606.7438,218.06778,547.2768,906.3757,158.20432,-583.3327,734.1634,973.29584,-645.1293,594.7704];14.843121;14.843126;False
[897.8427,924.07513,-576.91095,-329.1666,340.4377,-768.44525,926.52496,535.67316,861.02765,749.96747,847.27057,913.1593,874.7191,-370.49564];416.11996;416.11993;False
[100.388885,-357.2047,429.80423,814.39874];246.84679;246.84679;True
[-789.4546];-789.4546;-789.4546;True
[334.73584,329.96994,-32.39525,-211.22726];105.27082;105.27082;True
[-474.2407,-472.6174,-493.58347,321.06857,232.59386,963.6147,-227.21109,-82.149605,-339.4222,-310.0372,-688.9497,437.87524,252.79369,-45.937305,-329.91315,296.52133,-285.27362,426.54956,406.80786,349.30228,-135.15613,-125.60308,410.082,-942.9374,-243.69388,-610.42114,-840.47186];-94.459625;-94.45962;False
[-695.2618,-377.61432,427.0664,-911.8761,562.7757,-311.26328];-217.69557;-217.69556;False
[-701.0315,-947.519,523.7058,122.351265,846.21045,-838.9181,942.8696,927.13763,-996.1669,-265.9826,917.24194,-225.65126,305.46384,-268.11075,20.122677,764.25195,-195.29703,-237.82193];38.492012;38.492012;True
[-345.27878,247.16505,327.78564,500.0146,-617.80066,-570.67316,-788.6182,-686.74536,-339.96466,481.08905,-201.81001,-440.65445,-371.6087];-215.93074;-215.93074;True
[744.7595,-4.895531,-987.96844];-82.70149;-82.70148;False
[-348.03314,337.75128];-5.1409364;-5.14093;False
[561.6433,-16.968447,334.05823,453.16495,-96.46862,-764.25476,-740.46643,48.83353,217.82272,497.56506,359.58627,259.38284,-356.68124,-953.4862,-193.0779,449.69104,726.6268,646.3732,-900.55725,-746.4341,-73.27241,95.194084,714.11865,-981.5459,639.7862,-779.4224,-592.76733,-168.89264,-524.53253,135.51021,889.32904,-869.6285,213.28413,-218.5755,956.714,32.40161,377.27133,310.54813,327.37323,-74.74914,-310.45364,697.49567,-592.3148,633.9184,-201.92172,120.44686,-992.67596,513.5837,621.2578,-884.85394];-4.0204086;-4.0204053;False
[246.94763,403.4675,694.3682,221.04681,212.09566,-845.35596,232.57993,-565.4758,-276.14072,-972.08405,437.70212,-691.9846,768.2509,649.3636,-162.93039,-675.52356,850.4638,-53.914257,-50.334576,330.18906,-46.29023,322.68506,-505.39597,-981.6661,-863.0488,493.02115,-111.92301,162.95512,-75.33418,-922.1119,-71.03313,656.35474,-160.95357,792.1638,426.85434,22.09862,-565.196,-929.631,-807.844,7.453349,19.008566,317.46524,-713.35236,-896.7838,873.1673,-377.89047,723.64325,395.5405,242.00543,732.4775];-21.776583;-21.776577;False
[991.14,-262.69754];364.22122;364.22125;False
[214.5804,205.24051,-54.535187,958.2618,848.65717,874.8852,608.2547];522.1921;522.1921;True
[-53.51624];-53.51624;-53.51624;True
[389.95038,130.4615,-187.4517,-591.9323,731.8806];94.581696;94.58169;False
[66.61993,-930.8715,-951.15436];-605.1353;-605.1353;True
[883.6747,253.51427,-777.8537];119.77843;119.77842;False
[68.28139,-561.64594,-600.43054,234.42787,-912.3116];-354.33575;-354.3358;False
[946.4684,262.09497,-186.76068,387.12228,768.81946,-794.1265,223.52095,996.5278,-470.7516,906.17786,208.5398,309.71317,-314.67014,-302.7406,558.81726,-631.0432,-629.639,-507.86038,108.233284,-18.219015,-348.3044,-883.6013,-844.10693,-129.25256,-389.63947,-637.93335,960.6503,-546.82446,-834.8872,974.32404];-28.645042;-28.645033;False
[-587.8309,-83.44372,-609.7186,930.0687,855.40155,-752.2002,-888.62115,596.1616,772.6425,701.08154];93.35413;93.35414;False
[138.69698,905.7498,712.7432,109.88274,-170.07529,-535.8043,616.57263,696.595];309.2951;309.29507;False
[405.68173,631.3761,572.223,707.2586,-788.9242,-396.23703,647.41003,412.7328,-508.56927,16.92488,532.9874,-968.61426,-587.30835,-921.30084,-503.78714,470.04034,661.5389,-123.35385,-18.998781,485.09915,206.78084,366.3756,-627.2978,690.8034,184.9028,-766.9332,824.198,983.5632,614.66516,-828.5908,173.40974,-426.90665,249.16287,498.33224,-257.92908,-413.51953,289.77118,-305.46878,-622.11346,-700.80237,-85.078926,464.93918,486.96768,-552.52716,-382.33936,-785.0661,0.69309,-210.69046,199.47574,458.21042];9.06333;9.063328;False
[890.56195,-6.474235];442.04385;442.04385;True
[-669.7032,-220.69414,-700.6659,765.2672,934.0766,129.50438,354.38687,917.98755,195.7975,258.36316,447.8884,351.86728,962.69415,530.22144,77.870995,586.25305,653.703,422.34833,-928.4623,-653.9596,784.30975,-881.92645,154.07553,-677.5651,-730.1667,-366.38043,-169.51938,113.56297,-972.0406,445.24786,-393.90668,824.24097,-760.7723,561.8496,-684.3221,-61.02155,-225.43408,779.1258];56.686897;56.686897;True
[127.97261,-530.1571,341.8677,-803.0633,-4.9165688,-55.280476,699.1583,-933.2861,-567.5983,689.0063,460.50345,-788.9776,-303.3044,395.69794,486.65466,585.24976,806.52057,57.337414,289.53564,842.26074,599.84375,910.0408,-765.86847,743.1132,-332.50623,-546.5022,-785.1321,81.52463,430.5651,106.57937,224.01997,870.1958,-930.6451,-799.2392,-799.6022,460.92935,-986.6314,-781.35065,79.75394,-743.1938,266.37903,-547.519,-935.9345,723.5122,-32.5198,587.531];-24.07555;-24.075535;False
[49.720222];49.720222;49.720222;True
[431.35382,-521.6934];-45.169807;-45.1698;False
[115.69272,465.54434,-176.92635];134.77023;134.77025;False
[-709.2508,-272.47876,-986.9996,278.53873,730.2973,771.37213,892.2388,-912.24585,434.53113,564.6202,-895.20715,-754.8716,379.24326,520.498,-901.4726,-39.321945,-474.6564,933.13763,-69.831375,-708.67706,-969.437,542.02527,911.8539,-430.27048,-508.73627,332.93857,483.86374,-389.3175,298.4036,-443.61578,726.684,-268.33237,865.526];-2.0894022;-2.0894072;False
[237.60904,-656.4826,378.3972,-421.04755,-677.7948,-613.33374,471.97125,-399.1255,195.42538,344.32907,-934.546,298.6742,-221.95667];-153.68314;-153.68312;False
[-2.5778728,-238.00414,133.72185,300.9268,-728.8786,-900.7254,-788.50854,810.0743,925.46155,776.17737,-841.03516,-46.56836,-842.6421,-142.64099,198.17426,207.13641,624.73914,-948.46643,-518.6122,-143.58629,-96.77671,-873.0805,-373.2038,975.23883,661.6211,3.8412187,-123.8662,862.48334,366.8763,-205.43292,638.9447,885.2902,-747.1226,-937.5813,-606.7194,213.62439,273.9062,-863.3625,-819.8041,25.651283,-187.68544,446.44882,259.4851,421.7958,-978.64935,-472.7837,886.68286];-53.830055;-53.830067;False
[921.76776,-627.4777,693.0058,804.4945,10.2240925,-732.0684,994.29596,324.34116];298.57288;298.57288;True
[91.1219,-170.16043];-39.519264;-39.519264;True
[-947.8845,998.71515,-344.05933,751.78796,-891.2633,-686.58496,513.7738,-672.3952,464.83087,896.23254,-821.89404,476.67975,-975.44904,-403.6135,-675.4578,380.46564,-861.672,512.3125,-822.14764,349.56964,927.17114,-374.17853,-80.17125,140.20204,-6.4187913,-237.84251,618.31006,177.60924,245.70187,-672.3241,-485.6539,225.1266,297.65973];-60.086723;-60.086716;False
[-396.97708,-432.46954];-414.7233;-414.72333;False
[582.067,895.5782,141.94997];539.86505;539.86505;True
[-778.2562,960.1291,-110.88196,-278.2789];-51.82199;-51.822;False
[-333.80917,519.09143];92.64114;92.64113;False
[763.9479,-487.40088,-365.59137,105.56537];4.13026;4.130249;False
[-911.7881];-911.7881;-911.7881;True
[113.88389,-0.2790966,-632.69183,528.0379];2.2377043;2.2377167;False
[-794.6733];-794.6733;-794.6733;True
[-515.492,571.82776,-450.02847,324.6557,-829.1855,-430.3785,813.4075,141.94151,379.65585,-715.2202,539.42,918.1347,-721.1636,225.32866,296.92276,-150.1772,357.73593,-418.6377,143.74945,726.83795,-682.2277,-816.8707,801.675,-761.79736,-707.3229,-589.2266,990.50336,-807.9591,786.0968,-224.23944,805.80585,-938.13135,-588.7035,106.91421,378.4064,390.81946,-972.4897,-200.6276,219.72891,-982.99884,-810.2523,422.6698,-364.3646,827.3191,963.62933,-865.4608];-52.3863;-52.386295;False
[-983.55493];-983.55493;-983.55493;True
[-444.3353,-984.74805,886.1209,166.45285,-878.50775,-430.79858,835.03644,-810.7406,-649.7308,-190.45811,-160.68439,-744.2179,433.7802,925.45703,-35.808853,-598.50226,87.41862,956.5759,-761.3676,390.94443,940.1034,-202.70323,54.490982,-683.4514,282.45212,951.71643,-73.015236,-837.6802,-810.3731,794.35126,-807.49243,342.48584,857.539,-570.2696,-301.7299,-530.72235,625.86096,894.32874,829.2915,160.71779,608.5612,407.20038,321.77774,-431.59595,112.4432,651.0632,-772.06287,486.92197,-903.5654,-346.5252];0.84010154;0.8401111;False
[-238.97429,-795.96375,-685.3831,844.7309,22.186398,773.76697,331.20044,915.8174,252.0886,155.34467,-892.4878,-944.66925,-665.2167,-90.55625,-915.8931,349.70264,406.89993,198.6285,-812.2343,-153.08127,783.336,-874.4446,514.9842,426.9103,-74.58601,246.04285,37.694363,925.4568,-983.0038,-710.21594,678.9377,178.16531];-24.838005;-24.838009;False
[975.8654,-769.0804,669.45605,206.22939,793.33093,-368.414,398.4751,252.85356,335.54776,-369.27313,105.969765,285.14532,314.28867,181.745,-909.2417];140.19318;140.19316;False
[236.14232,-562.8299,446.35434,-857.6589,-695.7088];-286.74017;-286.74017;True
[-650.0593];-650.0593;-650.0593;True
[576.6362,306.3427,-884.5357,889.0224,454.69327,-835.9719,211.84058,-665.12866];6.6123548;6.6123657;False
[187.02118,-339.3195,-924.18475,-287.897];-341.095;-341.095;True
[-920.7368,281.44986,-643.16113];-427.4827;-427.4827;True
[-624.7034,302.3877,980.49255,512.72314,151.46295];264.47256;264.47256;True
[793.2318,566.567];679.8994;679.8994;True
[-132.99754,-402.92654,803.80304,-410.49347,-405.5438,440.0454,-357.30704,-364.42603,-932.3109,405.19528,-34.902836,741.98773,352.86896,327.0965,276.2877,-311.81122,-68.31908,76.99063,579.3306,495.91162,-787.0859,817.04663,-148.59274,-300.23978,492.0258,113.50141,437.9912,-295.39957,277.4445,-590.037,280.7145,923.434,599.64075,-424.95145,-751.7297,508.55914,-571.2423,763.9209,5.7166524,-79.53689,-351.138,-328.82346,836.0599,-676.9662,171.63852,402.92944,-380.9867,-149.68272,719.62036,658.82605];65.02273;65.02273;True
[-196.50905,-956.1723,928.3585,743.48047,281.82355,345.10947,585.11163,914.2374,138.149,-413.18634,846.028,3.0683258,185.27815,-240.96564,195.18362,45.12218,898.7023,-389.5964,679.22253,471.69986];253.20726;253.20723;False
[-38.433823,288.3748];124.970474;124.97048;False
[-782.87836,931.3837];74.2527;74.252686;False
[-39.427242,130.29651,677.19403,-538.32715,259.59692,916.08264,-396.53995,-325.0037,626.1345];145.55629;145.5563;False
[31.63742,158.71973,538.78955,-370.2937];89.71326;89.71326;True
[-724.7145,-986.09283,806.34283,-142.68102,-98.84001,-796.29706,117.99921,-416.92664,932.7671,-960.60693,23.581934,-563.486,-370.9971,-990.54834,160.29669,-135.55338,766.34595,205.21455,631.1384,-174.17154,281.741,-518.0595,109.01529,-843.06433,320.09494,-90.24617,-526.9219];-147.58034;-147.58034;True
[93.29538,-585.4749,-789.28955,351.2897,-11.850202];-188.40591;-188.40593;False
[-97.26045,777.5221,-39.439445];213.6074;213.6074;True
[217.16173];217.16173;217.16173;True
[-149.02052,22.950624,196.97157,583.7055,-915.312,-524.4977,246.14955,-674.2615,314.3464,-604.32495,-650.7254,-661.0911,-366.7459,-467.35928,-599.31555,-377.82318,276.0741,553.239,156.98744,-753.48517,-894.7494,-780.1409,166.36353,817.29425,-254.15671,-401.65546,-289.3079,120.412384,-610.89777,-538.73334,-597.09766,934.88684,232.37532,514.79956,685.4552,363.78595,282.70233,852.8244,-108.11464,-282.9976,-176.28151,129.777,-238.15714,973.51935,-769.7456,344.14734,-658.9061,-842.54114,-987.7152,-162.57329];-131.37932;-131.37935;False
[-239.20047,643.19434,-485.10104,89.4796,-416.51227,-632.6971,-624.7553,-294.98813,691.9548,196.39212,494.69434,788.85016,484.2979,21.181799,516.37573,-474.95068,487.3064,364.11185,-246.51889,-825.224,-944.55554,544.7086,266.54718,-597.21344,-191.3786,711.5001,-707.41034,-704.32104,648.6531,-913.26733,-211.15176];-50.322517;-50.32252;False
[493.62717,-823.87146,-479.3876,548.48627,789.82336,-468.2907,-242.92612,-445.40503,-216.1318,838.30914,-426.90237,117.023605,-398.56134,-994.10803,-353.542,-798.25415,449.89005,-981.05347,-490.54532,-75.75518,-837.1729,93.78979];-213.67992;-213.67993;False
[173.92876,552.96356,-942.2698,553.18396,346.10013];136.78133;136.78133;True
[-656.882];-656.882;-656.882;True
[-15.357818,612.9085,-168.10497,56.731987,-257.34995,-455.39526,-443.90067,932.26166,578.56415,-541.09503,265.08682,-1.6893659,-678.86005,859.37463,-502.32153,284.08408,462.05276,51.61918,-55.767883,722.87823,48.37909,-518.1851,-493.67316,86.47202,710.464,-122.36718,733.6852,-743.0243,14.443459,596.1574,-97.20285,636.24774,432.20868,452.5431,-738.52106,768.37885,137.6119,484.7918,-964.13904,-161.36392];74.21565;74.21567;False
[412.6393,426.10638,-230.7255,-804.68536,832.5726,-890.6287,45.484863,-189.8893,915.7694,-143.48276,-756.8864,-623.1293,52.21024,25.127941,751.86237,-757.72894,468.21008,-512.24023,-858.31323,-249.2681,-407.89908,50.59987,760.3024,-526.17535,300.50824,655.809,-146.95985,-501.82364,57.734142,712.58264,-285.36862,-190.71547,-341.97495,-885.14874,736.02295,927.7987,-209.73332,28.933565,375.3347,-613.5365,966.91595,372.34634,60.589207,380.0605];4.300184;4.3001876;False
[-951.3757];-951.3757;-951.3757;True
[855.9042,69.350525];462.62735;462.62735;True
[-155.48952,304.40128,-857.8374,631.5748];-19.33771;-19.337708;False
[937.18787,264.37335,197.62857,-431.76865,537.3361,688.09015,291.49725,129.55928,411.58783,-946.5543,536.87616,-937.16986,752.68616,-107.64848,918.89325,-544.9717,24.093683,996.8782,8.018021,-191.05681,-741.623,989.5501,-828.98553,607.4299,-812.17676,790.6455,300.435,-209.66882,-384.44843];111.95496;111.95497;False
[-596.1763,155.93587];-220.12021;-220.12021;True
[-418.79272,29.468002];-194.66237;-194.66235;False
[822.4734,121.397385,826.43115,-121.288765,577.8424,-369.76782,-548.197,-956.02625,349.3632,-481.68887,-105.134605,-621.26074,-442.33646,241.43451,-506.35263,343.45627,668.66376,815.5785,279.24274,-39.82395,831.07574,-873.4957,-541.2152,313.56104,-560.7577,-727.79425,413.87924,750.2901,-76.863495,285.4251,-420.2082,-710.8712,959.917,-695.8313,-755.4861,505.88477,-743.4847,-458.64255,43.158215,-528.07544,-929.6925,-749.54834,-278.037,201.87712,715.0024,292.09015,607.5146];-48.432384;-48.43239;False
[533.13965,-643.17444,-492.38528,313.2144,-546.1971,-540.9572,-22.335854,893.1883,-942.5922,649.3638,872.84265,222.94855,-787.99414,-516.7773,415.73618,-856.16754,-555.2047,763.1183,470.0992,-231.01202,310.60825,-568.05383,147.71132,632.6012,-41.960716,180.59006,-86.67849,-759.20984,137.17279,916.5604,-618.1681,441.46344,-253.61742,-140.38884,-988.36017,55.829536,681.69214,961.9049,720.3223,552.13824,230.69997,594.4385,-916.38806,-807.3794,544.0906,-1.9191555,-774.11896,-952.51025,821.2658,866.71533];17.718094;17.718098;False
[683.91077,782.96686,-386.3727,-929.5634,-496.54492,-578.3871,926.5859,351.2857,149.74947,-758.0122,257.4366,895.58356,-774.82513,245.9533,-248.83856,-967.62146,-206.70651,-707.097,777.8368,-286.5661,-206.08505,-875.44904,868.1888,643.04785,-113.69777,-615.47424,807.91046,-491.45602,582.64,186.7874,343.68292,-598.41705];-23.048374;-23.048372;False
[859.2168,990.2973,-204.56456,-886.399,579.21075,35.046455,579.7661,471.3003,499.77875,-752.9728,386.28665,-563.5084,-207.26027,-508.4273,419.9161,-267.02466,359.5751,321.72012,972.31805,583.0728,702.1333,779.99335,547.70996,364.28302,-710.72314,888.46564,-744.8464,438.8699,781.3504,-769.51587,478.6191,-751.763,-86.20062,170.01482,806.8154];187.50154;187.50156;False
[233.04048];233.04048;233.04048;True
[905.5887,-693.6867,-24.285713,906.78467,939.7139,-564.69714,584.2945,163.62546,430.38318,655.21124,677.7793,586.68225,-554.63464,421.41266,615.64636,-193.49762,-813.1222,-119.62029,140.41936,844.9737,72.170845,3.8751369,373.20862,-392.49677,765.5006,-829.42126,-775.462,110.01593,503.835,547.74976,-100.28385,669.34875,873.0926,-856.897,523.7169,-415.55365,568.66724,-22.844648,-181.26485,-802.9102,-386.55713,468.8758,-761.71313,644.72064,8.45879];122.59563;122.595634;False
[-183.34212,-453.391];-318.36655;-318.36655;True
[389.02115,-862.0853];-236.5321;-236.53209;False
[-979.2007,804.6564,268.6525,-914.94037,275.7577,-106.12747,-319.1458,96.442184,-968.1945,-570.3438,225.81802,-615.79425,-841.7168,-745.4575,-35.411892,639.91364,70.305466,460.93112,828.776,-433.17853,10.703035,-858.6154,-461.31924,44.588974,-617.46564,906.7344,732.1652,-40.46331,757.7156,-739.0752,298.0021,-53.398273,564.2726,-498.39996,815.6057,-349.52423,-605.8307,458.01907,-526.2298];-77.45574;-77.455734;False
